Auteur;P1;Ecole_pays_1;P_Dates;Id
MANUFACTURE D'APREY;la première mention date de 1742. en 1744, jean-françois frossard se marie à aprey, il vient de st amand en flandre en qualité de peintre au service du seigneur jacques lallemant. en 1760, le frère de ce dernier, joseph lallemant officier prisonnier en saxe, haut lieu de la porcelaine, revient et s'associe avec lui pour donner à la production un essor considérable. a la production d'objets communs et de pièces cuites au grand feu s'ajoute une fabrication de luxe cuite au petit feu. protaix pidoux, suisse venu de mennecy (ile de france) peint de 1760 à 1763 des objets remarquables dont un pot pourri probablement dédié à mozart. en 1769, joseph lallemant rompt l'association avec son frère jacques et fait appel à un habile céramiste nivernais françois ollivier qu'il installe comme directeur de la faïencerie puis associé en 1774. (françois ollivier sera le premier maire d'aprey de 1790 à 1792). sous leur impulsion sortent de la fabrique assiettes, bassins, fontaines, soupières, plats, cruches, cocottes, lampes, moutardiers et pots en tout genre mais aussi théières, terrines, etc... concurrençant sceaux, rouen ou strasbourg. chaque jour une quinzaine de marchands viennent faire provision d'une faïence de qualité mais aussi de produits plus communs. un magasin est ouvert à paris et des marchands font commerce à lyon et angoulème. aprey touche encore à la terre de pipe, à la porcelaine et les plus grands peintres y séjournent: antoine ergot de st amand, antoine mège de moustiers en provence, bocard, jacques jarry (de 1772 à 1781). cette période 1769-1792 fut la plus belle de l'histoire de la faïencerie d'aprey avec les décors aux fleurs, oiseaux et chinois et la production 'au petit feu' (première cuisson du biscuit émaillé fait d'argile rouge, de glaise et de marne puis peinture à base d'oxydes métalliques et nouvelle cuisson pour obtenir la faïence fine vendue dans le magasin de paris, à lyon et angoulème). aprey a acquis un renom international même après la faillite retentissante de joseph lallemant en 1778 qui, pour concurrencer strasbourg ou rouen, avait fait baisser les prix. ses biens, faïencerie et château, furent alors vendus par ses créanciers. la seigneurie fut rachetée par philippe d'anthez, seigneur de nambstein (alsace). l'ouvre entreprise par les deux associés fut poursuivie par françois ollivier seul, jusqu'à sa mort en 1795. la reprise du xixe siècle elle est surtout l'oeuvre de la famille girard, faïenciers (2 faïenceries) et tuiliers qui se dotent d'une véritable industrie avec machine à vapeur. dans les années 1860, ils restaurent les moules du xviiie s et font des copies. en 1885, l'établissement est vendu et les derniers faïenciers travaillent jusqu'en 1892. prost de charolles rachètent bon nombre de moules.;;1742-1744-1760-1760-1763-1769-1774-1790-1792-1772-1781-1769-1792-1778-1795-2-1860-1885-1892;1758
MANUFACTURE D'ARGONNE;;;;31779
MANUFACTURE D'ETIOLLES;manufacture de porcelaines 1768-1776;FRANCE;1768-1776;5985
MANUFACTURE D'HOCHST;Fonctionne de 1746 à 1796;ALLEMAGNE,FRANCFORT-SUR-LE-MAIN;1746-1796;18241
MANUFACTURE DARTE PERE;actif de 1811 à 1825;;1811-1825;31712
MANUFACTURE DAVID JOHNSTON;;;;154
MANUFACTURE DE BAYEUX;;FRANCE;;19566
MANUFACTURE DE BOISSETTES;porcelaine et faïence 1733-1775;FRANCE;1733-1775;5982
MANUFACTURE DE CHANTILLY;fabrique de porcelaine tendre, créée vers 1725 avec l'appui de louis henri de bourbon, prince de condé. la fabrique ferma en 1800;FRANCE,CHANTILLY;1725-1800;9465
MANUFACTURE DE CHATRES SUR CHER;1895, années 1980;;1895-1980;32793
MANUFACTURE DE CHOISY LE ROI;En 1804, les frères paillart fondent une fabrique de faïence avec hautin. en 1836, hautin s'associe avec louis boulenger. en 1862, la maison passe à hippolyte boulenger. en 1878, ce dernier la met en société;FRANCE,CHOISY-LE-ROI;1804-1836-1862-1878;18158
MANUFACTURE DE CLERMONT EN ARGONNE;Manufacture humbert (1791-1825), jeandin (1825-1842), moet (1842-1863). fermeture en 1863;;1791-1825-1825-1842-1842-1863-1863;25677
MANUFACTURE DE CLIGNANCOURT;Manufacture active de 1768 à 1799;;1768-1799;5971
MANUFACTURE DE COUSSAC BONNEVAL;?, 1777, ?, 1840, nationalité : française;;1777-1840;32794
MANUFACTURE DE CREIL;Fonctionne de 1797 à 1895;FRANCE,CREIL;1797-1895;18149
MANUFACTURE DE CREIL MONTEREAU;Fusion des deux manufactures de 1818 à 1825, puis à nouveau en 1840;FRANCE,CREIL,MONTEREAU;1818-1825-1840;18160
MANUFACTURE DE DELFT;;FRANCE, ROUEN,PAYS-BAS, DELFT;;10305
MANUFACTURE DE DESVRES;Après l'installation d'une première faïencerie à desvres vers 1762-1764, plusieurs manufactures y ouvrent leurs portes au cours du 19e siècle. certains ateliers produisent encore de la faïence de desvres à l'heure actuelle;;1762-1764-19;28954
MANUFACTURE DE DIGOIN;;FRANCE, SARREGUEMINES;;7739
MANUFACTURE DE EICHWALD;une usine de céramique a été fondée vers 1822 en bohême à eichwald, dans l'ancien empire austro-hongrois.cette ville s'appelle actuellement dubi ou duby et se trouve près de tiéplice en tchécoslovaquie... les frères bloch l'ont acheté en 1869 et ont commencé à produire deux ans plus tard des objets de décoration de luxe, des statuettes et figurines ainsi que des carreaux de faïence et de majolique destinés à construire les poêles typiques que l'on trouve en bavière et en autriche. l'entreprise s'appelait ' eichwolder pozzelan und ofenfabriken bloch und ges (fabrique de porcelaine et de poêles de eichwald bloch et cie...);REPUBLIQUE TCHEQUE;1822-1869;2153
MANUFACTURE DE FORGES LES EAUX;Fonctionne sous la direction de george wood (1755-1811) de 1797 à 1811;;1755-1811-1797-1811;28917
MANUFACTURE DE FROIDOS;;;;25647
MANUFACTURE DE GIEN;;;;25749
MANUFACTURE DE GUSTAFSBERG;;;;9439
MANUFACTURE DE JULES LAVALLE;;;;17633
MANUFACTURE DE L'A GREC;;;;17465
MANUFACTURE DE L'AUTRUCHE;;FRANCE;;1961
MANUFACTURE DE L'ECCE HOMO;;;;1125
MANUFACTURE DE L'IMAGE NOTRE DAME;nevers, 1626, ?, 1836;FRANCE,NEVERS;1626-1836;1359
MANUFACTURE DE L'ISLE ADAM;2e moitié 19e siècle;FRANCE;2-19;25486
MANUFACTURE DE L'ITALIENNE;Fonctionne de 1799 à 1897, produit des 'culs noirs' dès 1805;;1799-1897-1805;28943
MANUFACTURE DE LA PIERRE LEVEE;;;;17636
MANUFACTURE DE LA ROCHELLE;;;;29281
MANUFACTURE DE LA RUE DE LAEKEN;;BELGIQUE,BRUXELLES;;9939
MANUFACTURE DE LAVOYE;Production de grand feu uniquement;;;25607
MANUFACTURE DE LIMOGES;;FRANCE, LIMOGES;;19526
MANUFACTURE DE LONGWY;Faïencerie créée en 1796;;1796;25830
MANUFACTURE DE LOUPPY;;;;25847
MANUFACTURE DE LUDWIGSBURG;;;;18255
MANUFACTURE DE LUNEVILLE;?, 1610, ?, 1690;FLANDRES;1610-1690;31713
MANUFACTURE DE MEILLONNAS;Manufacture entre 1760 et 1870;FRANCE;1760-1870;14210
MANUFACTURE DE MEISSEN;L'arcane de la porcelaine dure fut découvert par l'alchimiste johann friedrich böttger, à dresde, en 1709 et dès 1710 la manufacture de meissen fut fondée par le duc de saxe à une quinzaine de kilomètres de dresde, dans la forteresse de l'albrechtburg pour que le secret n'en soit pas percé.;;1709-1710;28432
MANUFACTURE DE MENNECY;de 1737 à 1750 environ, la manufacture était située dans le château du duc de villeroy près de mennecy. en 1750, f. barbin, son fondateur, s'installa dans le village même de mennecy. cette manufacture fermera ses portes en 1773, en étant transférée à bourg-la-reine par les successeurs du fils de françois barbin, joseph jullien et symphorien jacques;FRANCE;1737-1750-1750-1773;18961
MANUFACTURE DE MENNECY VILLEROY;;;;31720
MANUFACTURE DE MONTEREAU;Fonctionne de 1745 à 1955;;1745-1955;28937
MANUFACTURE DE MONTIGNY LES VAUCOULEURS;;;;25654
MANUFACTURE DE MOULINS;Manufacture de moulins;NEVERS;;32224
MANUFACTURE DE NEVERS;;;;25746
MANUFACTURE DE NIDERVILLER;?, 1754, ?, ?;;1754;31722
MANUFACTURE DE PIGORY;?, 19e siècle, claude françois pigory, ancien négociant en dentelle, maire de chantilly entre 1804 et 1812, a repris en 1803 la manufacture de porcelaine dure de chantilly, fondée par l'entrepreneur anglais christophe potter dans le quartier des fontaines (place de l'hospice) afin de diversifier sa production et de ne pas se cantonner à la porcelaine tendre, plus habituelle à chantilly . cette manufacture de porcelaine dure avait pour ambition de concurrencer les manufacturiers parisiens et ses productions étaient écoulées notamment via les réseaux de christophe potter. on y créait 'de la porcelaine peinte et dorée, des vases d'ornements, des services de table'.;FRANCE,CHANTILLY;19-1804-1812-1803;32800
MANUFACTURE DE PILLIVUYT;Pillivuyt est une manufacture de porcelaine fondée en 1818 par jean louis richard pillivuyt. implantée dabord sur la commune de foëcy, cest en 1853 que charles, son fils, décide dinstaller sa nouvelle usine à mehun-sur-yèvre, toujours en activité.;FRANCE;1818-1853;32801
MANUFACTURE DE PONCHON;Manufacture de faïence h.decagny à ponchon;;;28997
MANUFACTURE DE PONT DES VERNES;Vers 1820, 1957, la date de création de l'entreprise n'est pas connue précisément, mais dès 1815 une tuilerie est mentionnée sur le cadastre napoléonien au pont-des-vernes. la famille langeron serait présente dès les années 1810 à travers pierre langeron, tuilier en 1813 et philibert langeron propriétaire de la tuilerie jusqu'en 1827, date à laquelle l'ensemble des bâtiments est partagé entre pierre et françois langeron. le premier dirige la tuilerie située au pont-des-vernes et le second prend en charge la production de produits réfractaires et de la chaux à l'écluse du four. en 1919, l'entreprise prend le nom de société anonyme des etablissements paul-langeron. l'usine est spécialisée dans la production de produits réfractaires et de poteries de grès très variées (bouteille, cruchon, pot, bouteille à encre, chauffe-pied, etc.). en raison des difficultés économiques et face à la concurrence du verre industriel et du plastique, les établissements langeron ferment en 1957.;;1820-1957-1815-1810-1813-1827-1919-1957;20876
MANUFACTURE DE PORCELAINE DE CAEN;Manufacture active à caen de 1797 à 1814;FRANCE;1797-1814;10046
MANUFACTURE DE PORCELAINE DE DRESDE;;;;19703
MANUFACTURE DE PORCELAINE DE SAXE CARL THIEME;;;;19695
MANUFACTURE DE PORCELAINE NEPPEL;;FRANCE, NEVERS;;1506
MANUFACTURE DE RAMBERVILLERS;Manufacture créée en 1885 à rambervillers.;;1885;2830
MANUFACTURE DE ROHRSTRAND;;;;9434
MANUFACTURE DE ROSTRAND;;SUEDE,ROSTRAND;;18183
MANUFACTURE DE ROUEN;;;;25782
MANUFACTURE DE ROZENBURG;Fonctionne de 1883 à 1916;HOLLANDE, ROZENBURG;1883-1916;9408
MANUFACTURE DE RUBELLES;?, 1838, ?, 1857;FRANCE;1838-1857;1848
MANUFACTURE DE SAINT AMAND LES EAUX;;;;25880
MANUFACTURE DE SAINT CLEMENT;manufacture active de 1750 à 1880.;FRANCE;1750-1880;31745
MANUFACTURE DE SAINT CLOUD;?, 1664, ?, 1766;;1664-1766;32226
MANUFACTURE DE SAINT PAUL;La manufacture de faïence de saint-paul ouvre ses portes en 1807. elle est dirigée par benjamin denizart et jean-baptiste harsen entre 1827 et 1839, puis par harsen seul de 1839 à 1842. elle ferme ses portes en 1851, à la suite de la crise économique de 1848.;;1807-1827-1839-1839-1842-1851-1848;28998
MANUFACTURE DE SALVANGE;Manufacture harmand (1763-1774), manufacture vautrin (1774-1811), manufacture marcou-robert & successeurs (1811-1861). vautrin est le fils d'harmand. production de petit feu à partir de 1811;;1763-1774-1774-1811-1811-1861-1811;25661
MANUFACTURE DE SARREGUEMINES;peintre italien (urbino 1483 - rome 1520). les débuts, les influences reçues raphaël fils du peintre giovanni santi, naît à urbino en 1483. sans doute élève du pérugin, à pérouse, vers 1499-1500, il adopte dès ses premières ouvres les tonalités blondes, les compositions calmes, les paysages spacieux de son maître. il le dépasse déjà avec le mariage de la vierge, chef-d'oeuvre d'harmonie élégante et mesurée, qui conclut cette période (1504, brera, milan). séjournant successivement à sienne, urbino, florence, puis à rome, raphaël cherche constamment à assimiler l'art des grands maîtres qui l'ont précédé. à florence, il étudie fra bartolomeo et léonard, dont il adopte le fondu dans la madone du grand-duc (1504, palais pitti) et la composition pyramidale dans la belle jardinière (1507, louvre). plus tard, le mouvement dramatique, les nus, dans l'incendie du bourg (chambres du vatican), relèvent de michel-ange. la peinture tonale des vénitiens l'influencera aussi. le décor à fresque des chambres du vatican le succès foudroyant que connaît raphaël l'amène rapidement à enrichir ses modes de composition mais l'oblige, à partir de 1515, à abandonner à ses collaborateurs et élèves l'exécution de nombreuses oeuvres. en 1508, jules ii, sur la recommandation de bramante, le fait venir à rome et le charge de décorer les salles ( stanze, dites en fr.  chambres ) de son appartement. dans la chambre de la signature, peinte de 1509 à 1511, chaque scène est l'occasion d'une composition originale, qui distribue les hommes illustres de l'école d'athènes selon une perspective harmonieuse. la chambre d'héliodore, consacrée au thème historique des épreuves du pontificat, fait apparaître un intérêt croissant pour la richesse tonale et les effets de lumière (délivrance de saint pierre). le décor de la troisième salle, dite de l'incendie du bourg, est exécuté, sur les dessins de raphaël, par ses élèves, parmi lesquels j. romain. d'autres oeuvres de la maturité en même temps que le décor des stanze, raphaël compose, pour la villa farnésine, les fresques délicates de galatée (1511) et de l' histoire de psyché (ces dernières exécutées par ses élèves). il donne en 1515-16 les cartons pour les dix tapisseries des actes des apôtres (victoria et albert museum, londres), qui seront tissées à bruxelles. la dernière ouvre de raphaël (mort prématurément à rome en 1520), la transfiguration (pinacothèque vaticane), représente, avec ses 25 figures, l'aboutissement de ses recherches de composition, de perspective et de lumière. l'artiste exprime l'essence même de son art, son classicisme serein, dans les madones de la même période : madone de foligno (1511-12, vatican), madone sixtine (1513-14, dresde), vierge à la chaise (pitti). enfin, il témoigne de son intuition psychologique, unie au sens des gammes harmonieuses, des valeurs fines, dans les portraits de la velata (v. 1516, pitti), de léon x et deux cardinaux (1518-19, offices), de baldassarre castiglione (louvre). raphaël est aussi architecte : à la mort de bramante, en 1514, il lui succède à la basilique saint-pierre, achève la galerie des loges et en conçoit le décor : grotesques, exécutées par giovanni da udine, et petits panneaux illustrant la genèse. vers 1512, il a donné les plans de la petite église de s. eligio degli orefici, sur plan centré. il donne ceux de plusieurs palais (pandolfini, à florence) et ceux de la villa madama, à rome (entreprise en 1517), dont le parti général, les voûtes à coupoles, les niches, les caissons et les stucs dérivent de l'architecture antique des thermes et de la domus aurea néron. © larousse 1996;;1483-1520-1483-1499-1500-1504-1504-1507-1515-1508-1509-1511-1511-1515-16-1520-25-1511-12-1513-14-1516-1518-19-1514-1512-1517-1996;7856
MANUFACTURE DE SCEAUX;faïence et porcelaine;FRANCE, SCEAUX;;5976
MANUFACTURE DE SCHRAMBERG;;;;7995
MANUFACTURE DE SEVRES;paris, 1703-09-29, paris, 1770-05-30;;1703-09-29-1770-05-30;3003
MANUFACTURE DE SHIWAN;;;;14729
MANUFACTURE DE SIERCK;;;;7082
MANUFACTURE DE SINCENY;Fondée en 1737 par jean-baptiste de fayard, la manufacture de sinceny devint la propriété, en 1775, de louis chambon. a partir de 1795, la manufacture fut dirigée par fouquet jusqu'en 1864, date à laquelle elle fut rachetée par bruyère. la manufacture de sinceny ne produisit plus, durant le 19e siècle, que de la faïence commune;FRANCE,SINCENY;1737-1775-1795-1864-19;9716
MANUFACTURE DE STRASBOURG;;;;25698
MANUFACTURE DE TOUL;Faïencerie créée en 1758 par lefrançois. manufacture royale à partir de 1773;;1758-1773;25853
MANUFACTURE DE VAL SOUS MEUDON;brevet de dix ans déposé en 1808;;1808;28270
MANUFACTURE DE VILLER;;;;1761
MANUFACTURE DE VINCENNES;1745-1756, manufacture de meissen : fondée en 1710;;1745-1756-1710;18334
MANUFACTURE DE VITRY LE FRANÇOIS;;;;7505
MANUFACTURE DE VOISINLIEU;Manufacture fabricant des carreaux de faïence à partir de 1818;;1818;29244
MANUFACTURE DE WALLENDORF;;;;25828
MANUFACTURE DE WALY;;;;31779
MANUFACTURE DENIZET;Manufacture denizet (1796-1847). production de grand feu uniquement;;1796-1847;25588
MANUFACTURE DES ISLETTES;fondée en 1764;;1764;2840
MANUFACTURE DES TERRES DE BORDES;;FRANCE;;229
MANUFACTURE DU BOUT DU MONDE;Cette manufacture a été fondée en 1648.;FRANCE,NEVERS;1648;1368
MANUFACTURE DU PAON;;PAYS-BAS;;1769
MANUFACTURE DU PONT AU CHOUX;;;;1502
MANUFACTURE DUBOIS & SENLY;philippe dubois et pierre senlis ou senly furent propriétaires de manufacture lefebvre-panseron boizeau-deville de 1794 à 1806. après la dissolution de de l'association en 1806 les dubois père et fils société établie par convention verbale en 1807 continuèrent à produire de la faïence commune, de la terre de pipe, et de la faïence brune. ils louèrent en 1800 la manufacture ollivier (qu'il finirent par acheter en 1717) et achetèrent également la manufacture chantemerle en 1810. la société dubois père et fils fut dissoute en 1820.;FRANCE, NEVERS;1794-1806-1806-1807-1800-1717-1810-1820;1509
MANUFACTURE FORT VOUILLON;Manufacture fort-vouillon à bourg-en-bresse;;;4416
MANUFACTURE FRANCAISE;;FRANCE;;31807
MANUFACTURE FRUGIER;'l'aluminite'. doté d'une formation dingénieur, il fit de nombreuses recherches sur le kaolin. il modifia les proportions des matières premières composant la pâte à porcelaine pour mettre au point un nouveau mélange, appelé aluminite. laluminite est une porcelaine composée à 65% dargiles et de kaolin soit 15% de plus que dans la porcelaine traditionnelle. grâce à ces proportions, la porcelaine devenait plus réfractaire. cependant un tel procédé exigeait une cuisson à une température plus élevée à 1430°. cette technique permit à lentreprise frugier de se spécialiser dans les ustensiles de cuisine et de laboratoire. (source : musée national adrien dubouché, dossier pédagogique, 'la porcelaine de limoges au xixe siècle, entre artisanat et industrie');;65-15-1430;24839
MANUFACTURE GRANGER ET CIE;;;;32791
MANUFACTURE HARMAND;1774-1840;;1774-1840;25655
MANUFACTURE INDETERMINEE;Après celle des frères conrade, active jusqu'en 1633, les fabriques se multiplièrent à nevers, utilisant de nouveaux types de décors, pastoraux et mythologiques, puis chinois, à l'exemple de delft, à partir de 1670 une douzaine de fabriques furent actives durant le 18e siècle, sans qu'il soit possible d'attribuer avec certitude les objets produits;FRANCE,NEVERS;1633-1670-18;9859
MANUFACTURE LA CROIX D'OR   LE LION D'OR   LA FLEUR DE LYS;;;;1139
MANUFACTURE LA ROYALE;;FRANCE, NEVERS;;1148
MANUFACTURE LAHENS & RATEAU;;;;155
MANUFACTURE LAHENS ET RATEAU;;;;181
MANUFACTURE LE BOUT DU MONDE;cette manufacture a été fondée en 1648.;FRANCE;1648;32146
MANUFACTURE LE LOGIS DU PRIEUR DE ST GILDAS;;;;902
MANUFACTURE LEFEBVRE PANSERON BOIZEAU DEVILLE;;;;1510
MANUFACTURE LES ISLETTES;cette fabrique a attendu le xixe siècle pour jeter tous ses feux mais comble son retard en gardant un esprit xviiie. entreprise familiale, cette faïencerie située près des islettes, au bois d'epanse ou 'bois l'espérance'. en 1800, à la mort du propriétaire françois bernard, sa veuve reprend l'affaire. elle est aidée par son fils, jacques-henri. en réalité, c'est bientôt la bru, marie parfaite, femme artiste et intelligente, qui mène tout le monde, à partir de 1823, devenue veuve, elle dirige plus effectivement, et ce, jusqu'à sa mort, en 1836. sa disparition entraîne l'indivision, puis la vente aux godechal, en 1840, c'est le glas, la fabrique ferme en 1848.;FRANCE;1800-1823-1836-1840-1848;1877
MANUFACTURE MONET;Manufacture monet (1842-1863). fermeture en 1863;;1842-1863-1863;25645
MANUFACTURE NATIONALE DE SEVRES;?, 1725, ?, 1792;FRANCE, SEVRES;1725-1792;4110
MANUFACTURE NICOLAS;Manufacture nicolas(1708-1712), manufacture carpentier & successeurs (1712-1880). production de grand feu uniquement;;1708-1712-1712-1880;25612
MANUFACTURE NOEL;Manufacture noël (1770-1800), manufacture brichard (1800-1848). brich ard est le gendre de noël. production de grand feu uniquement;;1770-1800-1800-1848;25583
MANUFACTURE PAVIE;Manufacture pavie, rue de la roquette à paris;FRANCE;;10924
MANUFACTURE PESCATORE;;;;8022
MANUFACTURE ROYALE DE BERLIN;Frédéric le grand installe en 1763 la manufacture royale de prusse à berlin qui est toujours en activité;ALLEMAGNE,BERLIN;1763;18195
MANUFACTURE ROYALE DE SEVRES;Actif de 1754 à 1784;FRANCE,SEVRES;1754-1784;110
MANUFACTURE ROYALE DU CHATEAU DE SINCENY;sinceny, 1737, sinceny, 1886;FRANCE;1737-1886;12976
MANUFACTURE RUE SAINTE MARGUERITE;;FRANCE;;17522
MANUFACTURE SAMSON;;;;29140
MANUFACTURE SCHOELCHER;;;;30372
MANUFACTURE STRASBOURG HAGUENAU;;;;1689
MANUFACTURE THEODORE HAVILAND;;;;18981
MANUFACTURE TROUSSEAU ET CIE;de 1885 à 1892;FRANCE;1885-1892;32147
MANUFACTURE VERCOLLIER PERE & FILS;Manufacture vercollier père & fils (1831-1853), un seul four en activité;;1831-1853;25657
MANUFACTURES DE FAIENCE DE STRASBOURG ET DE HAGUENAU;;;;31575
MAQUERET RACHEL;femme, active à la manufacture royale de sèvres de 1783 à 1792, de 1796 à 1798 et de 1817 à 1820, peintre de fleurs, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1783-1792-1796-1798-1817-1820-1756;28394
MARAJO;;;;11530
MARAJOARA;;;;32232
MARCOLINI;directeur de la manufacture de meissen;ALLEMAGNE;;1797
MARE ANDRE;argentan, 1885, paris, 1932, nationalité : française#compagnie des arts français : ?, 1919, ?, 1928#sue : bordeaux, 1875, paris, 1968, nationalité : française;;1885-1932-1919-1928-1875-1968;10654
MAREAU H;;;;10470
MARKSVELD PIETER VAN;Fondée en 1658 par wouter van eenhoorn. dirigée successivement par samuel van eenhoorn, adriaen kocks, pieter adriaensz kocks. rachetée en 1758 par jan theunis dextra. la dernière marque, jusqu'en 1785, fut celle de jan van den briel. la dernière mention dans les archives date de 1818;PAYS-BAS,DELFT;1658-1758-1785-1818;9655
MARQUIS D'HAUTPOUL;;;;26231
MARTIN DES AMOIGNES PAUL LOUIS;saint-benin d'azy, 1850, nevers, 30 juin 1925, nationalité : française;FRANCE, NEVERS;1850-30-1925;1174
MARTIN FRANÇOIS;grenoble, 1760, lyon, 1804;FRANCE;1760-1804;2216
MARTIN LOUIS;"il fut le dernier directeur de la poterie la montagne à st honoré les bains. il exerça de 1916 à 1926 date de fermeture de la poterie. membre du groupe d'emalution artistique du nivernais#poterie-faïencerie la montagne : en activité de 1835 à 1926 en 1835 la famille d'espeuilles, propriétaire de la terre de ""la montagne"" à saint-honoré-les-bains fit appel aux frères meyer, qui vinrent s'installer dans un petit atelier et procédèrent à des essais de grès. en 1840, une poterie fut édifiée à ""la montagne"", où il existait déjà une tuillerie. en 1856, charles-frédéric fischer, artiste céramiste originaire de strasbourg, prit la direction de la fabrique. les fischer, au départ plus artistes que céramistes, furent probablement à l'origine des terres vernissées artistiques dites ""barbotines"" fabriquées à saint-honoré-les-bains.  au départ de fischer vers 1860, des contacts furent établis entre meyer, régisseur de ""la montagne"" et louis deblaye, propriétaire de la manufacture de niderviller, qui envoya des recettes pour faire des essais de faïence blanche et brune. on fabriquait alors essentiellement de la poterie de grès en tout genre, porcelaine opaque, tuyaux, drains etc.  seguin reprit la poterie en 1869, edmond burlin lui succéde en 1895.  edmond burlin meurt en 1900, sa femme marie burlin née gauthé reprend la poterie jusqu'en 1908. louis jolivet loua la poterie et en prit la direction de 1908 à 1914, il produisit de la faïence stanifère. en 1914, les jolivet furent mobilisés et l'atelier ferma.  en 1920, louis martin, tourneur, reprit la direction de la fabrique. il liquida les stocks d'avant-guerre, réutilisa les formes classiques, et produisit des grès en émaux colorés et flammés. la fabrique ferma définitivement en 1926.  depuis 1835, la poterie de saint-honoré-les-bains a produit des grès utilitaires et d'art. en 1856, sous l'influence des fisher, on a commencé une production de ""barbotines"" c'est à dire de terres vernissées. de 1860 à 1914, de la faïence dans le style de nevers et de 1920 à 1926 des émaux flammés et coulés. jean rosen : faïences françaises du grand-est edition du comité des travaux historiques et scientifiques 2001";FRANCE;1916-1926-1835-1926-1835-1840-1856-1860-1869-1895-1900-1908-1908-1914-1914-1920-1926-1835-1856-1860-1914-1920-1926-2001;32150
MARTINET ETIENNETTE;femme;;;3707
MARTINET NELLY;femme;;;4675
MARUBO;;;;32234
MARY F;;;;29831
MASCRET JEAN;actif de 1810 à 1848;FRANCE,SEVRES;1810-1848;125
MASCRET LOUIS;;;;134
MASQUELIER;;FRANCE,LILLE;;8885
MASSIER CLEMENT;;;;1890
MASSON LOUIS LE;vieille-lyre, 1743, paris, 1829, nationalité : française;FRANCE, SEVRES;1743-1829;18644
MASSY;Manufacture de douai, rue du bloc;FRANCE,DOUAI;;8765
MASSY PIERRE;actif à la manufacture royale de sèvres entre 1779 et 1802, peintre de fleurs et d'oiseaux, weydinger (membre de la famille) : doreur, manufacture royale de sèvres : fonctionne à partir de 1756 à sèvres;;1779-1802-1756;28398
MAUGER HENRI;;FRANCE;;25487
MAURICE ABORD ET CIE;;;;23448
MAYA;1500 av. jc, 900-1000;;1500-900-1000;32235
MAYER HEINE JACOB;;;;19422
MAYEUX HENRI;;;;4136
MAYODON JEAN;sèvres, 1893, sèvres, 1967;FRANCE;1893-1967;4786
MEDILLUS;;;;14407
MEHEUT MATHURIN;Lamballe, 1882, paris, 1958;FRANCE,QUIMPER;1882-1958;5147
MEHLEN FRANZ ANTON;;;;31555
MELCY R;;;;8370
MENARD;;;;8350
MENNICKEN JAN EMENS;;BELGIQUE, RAEREN;;32162
MERAN FRERES;;FRANCE;;25504
MERAN MARCEL;;;;10654
MERAULT AINE;;;;32242
MERIGOT MAXIMILIEN FERDINAND;;;;13588
MES FRANÇOIS CONSTANT;;;;30075
METSU GABRIEL;?, 1629, ?, 1667#wouwerman : haarlem, 1619, haarlem, 1668#la manufacture fonctionne de 1781 à 1824;HOLLANDE ,FRANCE,PARIS;1629-1667-1619-1668-1781-1824;18289
METTHEY ANDRE;laignes, 1871, paris, 1920, nationalité : française, andré metthey est né en côte d'or, a vécu de deux à quinze ans à dijon où il a fréquenté quelques mois les cours d'art industriel de l'ecole des beaux-arts, puis travaillé comme graveur. a paris, il s'exerce à la sculpture d'ornement et la décoration. appelé à auxerre pour son service militaire, il suit des cours du soir de dessin. en récompense d'un prix de sculpture, il reçoit un livre qui va décider de sa carrière : l'histoire de la céramique d'edouard garnier. l'artiste fait ensuite sa carrière à paris, plus précisément à asnières, où il installera un four de potier.;FRANCE;1871-1920;547
MEUNIER JOSEPH;;FRANCE;;489
MEUNIER PERE;;;;23282
MICAUD JEAN FRANÇOIS;Peintre de fleurs à sèvres de 1757 à 1811;FRANCE,SEVRES;1757-1811;103
MICHAUD FRANÇOIS;;;;31342
MICHEL ANGE;;FRANCE, SARREGUEMINES;;6120
MIGNORINI;;;;25477
MILET FELIX OPTAT;;;;2251
MILET PAUL;;FRANCE,SEVRES;;11206
MILLE;;;;26858
MIMARD LOUIS JULES;;;;4093
MINARD;;;;3056
MINGHETTI;;;;14325
MINTON;;GRANDE-BRETAGNE;;32164
MINTON HOLLINS;;;;17567
MOCHICA;;;;14245
MODESTUS;;;;14410
MOHLER GUSTAVE;paris, 1836, nevers, 1920;FRANCE,NEVERS;1836-1920;2057
MOHLER GUSTAVE JEAN LOUIS;paris (ville), 1836, nevers, 1920;FRANCE;1836-1920;1879
MOHLER MARIE HELENE;?, 1590, ?, 1649#mohler : nevers, 1849, ?, 1942, femme#manufacture du bout du monde : cette manufacture a été fondée en 1648.;FRANCE,NEVERS;1590-1649-1849-1942-1648;2161
MOLIN ALFRED;;FRANCE;;2225
MOMBAERS PHILIPPE;La marque m est attribuée à philippe mombaers, manufacture de la rue de laeken;BELGIQUE,BRUXELLES;;9929
MOMMO;;;;14410
MONTAGNER JEAN RENE;Potier à cluny;;;3708
MONTAGNON;;FRANCE, NEVERS;;24604
MONTAGNON A;;FRANCE,NEVERS;;14270
MONTAGNON ANTOINE;saint-léger-sur-dheune, 10 septembre 1838, nevers, 17 février 1910, nationalité : française#manufacture le bout du monde : cette manufacture a été fondée en 1648.;FRANCE;10-1838-17-1910-1648;32182
