Auteur;P1;Ecole_pays_1;P_Dates;Id
ROBERTSON JAMES;Middlesex, vers 1813, constantinople (?), vers 1881;GRANDE-BRETAGNE;1813-1881;1009
ROBIDA CAMILLE;;;;24620
ROCHE DENIS;Paris, 1937;;1937;11096
ROCHES A;;;;17001
ROCHET LOUIS;;;;20931
RODIN AUGUSTE;Paris, 1840, meudon, 1917;FRANCE;1840-1917;23698
RODLAND TORBJORN;Stavanger, 1970;NORVEGE;1970;2315
ROGER VIOLLET;;;;30219
ROHL FREDERIC;;;;11985
ROHM M;;;;14677
ROHR RINGIER F;;;;24104
ROISIN L;;;;18046
ROL;Photographe à paris;;;27657
ROLLAND;;;;18654
ROMAN DOMINIQUE;arles, 1824-04-18, arles, 1911-01-04, nationalité : française, dominique roman, photographe arlésien actif à partir de 1860, a constitué un corpus d'images des monuments d'arles qui, dans la lignée de la mission héliographique, célèbre la cité. ainsi, au soir de sa vie, il participe avec enthousiasme à la construction du 'panthéon de la provence' de frédéric mistral, le museon arlaten en offrant ses photographies de la ville;;1824-04-18-1911-01-04-1860;13171
ROMILLY ELIZA DE;?, ?, femme;FRANCE;;23673
ROMMLER & JONAS;;;;15063
RONCO AINE;;;;19859
RONCO FRERES;;;;24884
RONDEAU GERARD;Châlons-sur-marne, 1953;FRANCE;1953;3804
RONIS WILLY;Paris, 1910;FRANCE;1910;9947
ROSANT PAUL;;;;36618
ROSAT;;;;19720
ROSCH L;Éditeur à münich;;;29215
ROSENKILDE GEORG;;;;24102
ROSSE LEON;;;;12622
ROSSI G;?, ?, 1884;ITALIE;1884;1651
ROSSIGNOL LINE;Toulouse (haute-garonne), 1958, femme;;1958;11108
ROSTAGNI E;;;;16629
ROSTAN & MUNIER;;;;15802
ROSTAN & RENEAUD;;;;15811
ROSTY;;;;15596
ROTELLA DOMENICO;;;;35590
ROTELLA MIMMO;Catanzaro, 1918;ITALIE;1918;35589
ROTILLON F;;;;19704
ROUAN FRANÇOIS;Montpellier (hérault), 1943;;1943;11214
ROUBAUD J;;;;35591
ROUBIER JEAN;Paris, 1896, paris, 1981;FRANCE;1896-1981;13283
ROUBION CARTERET MARIE;;;;24680
ROUCHAUSSE;;;;14387
ROUET F;34 bd du jeu de paume. montpellier;;34;8732
ROUGET GEORGES;Né en 1783, mort en 1869;FRANCAISE;1783-1869;23546
ROUHER;;;;14898
ROUIT;;;;34869
ROURE R;;;;18706
ROUSSA;Éditeur à soissons;;;27303
ROUSSAT A;;;;27040
ROUSSE GEORGES;Paris, 1947;FRANCE;1947;35592
ROUSSEAU THEODORE;Né en 1812, mort en 1867;FRANCAISE;1812-1867;23608
ROUSSEL G;Éditeur à paris ( 10 rue de londres);;10;27041
ROUX;;;;15201
ROUX & CIE;Éditeur à orléans;;;29273
ROUX & LACOMBE;;;;36620
ROUX DOMINIQUE;Surgères (charente-maritime), 1950;;1950;11094
ROUX FONTAINE ERIC;saint-etienne, 1966, ?;FRANCE;1966;13846
ROUX GEORGES;11 rue petite saunerie - 84 avignon;FRANCE;11-84;35598
ROUXEL J;;;;20521
ROY;;;;20869
ROYANT;;;;36623
ROYDEVILLE COMTE G DE;;FRANCE;;1056
ROYER;;;;14369
ROYER GEORGES;;;;30429
ROYER RAPHAEL;;;;3555
ROZE ED;;;;11780
ROZIER J;;;;18262
ROZYCKI EUGENE DE;Tournon, 24 décembre 1848, senlis, 23 juin 1921;;24-1848-23-1921;30537
ROZYCKI PHILIPPE DE;?, mort en 1911;;1911;30618
RUAT;;;;15104
RUAT P;P. ruat, éditeur, marseille;FRANCE;;35600
RUAULT PHILIPPE;Cerizay (deux-sèvres), 1949;;1949;11179
RUBEN ERNESTINE W;Détroit (etats-unis), 1931, femme;;1931;11152
RUBENS PETER PAUL;;;;14334
RUDE FRANÇOIS;;;;20140
RUDOMINE ALBERT;Kiev, 1892, paris, 1975;FRANCE;1892-1975;13568
RUEGG CORINA;New delhi, 1962, femme;;1962;35604
RUFF THOMAS;Zell am harmersbach, 1958;ALLEMAGNE;1958;10603
RUHLMANN MARTHE;Strasbourg, 1905, strasbourg, 1983, femme;;1905-1983;3803
RUISDAEL JACOB ISAACKSZ VAN;Haarlem, 1628, amsterdam, 1682;;1628-1682;35605
RUIZ PICASSO PABLO;;;;10584
RUMP;;;;16101
RUPP HENRI;Paris, 1837, paris, 1918;FRANCE;1837-1918;23651
RUST C;;;;24017
RUTHENA;;;;17678
RUWEDEL MARK;etats-unis, 1954, nationalité : américaine;ETATS-UNIS;1954;12132
RYNER;;;;15279
S B W;;;;17346
S E P T;;;;36630
S E R P;;;;19449
S F;;;;36634
S F ELECTROGRAPHIE;;;;16459
S F N G R;;;;18774
S I C A;;;;16439
S I P;;;;14850
S L;;;;18964
S P;;;;15345
S R A;;;;15824
SABRIER JEAN;?, 1951;;1951;12056
SADAG;;;;18941
SAGEP;;;;15162
SAGLIO;;;;2872
SAGNARDON;;;;12390
SAGNES FRANÇOIS;Castres, 1952;FRANCE;1952;1411
SAIN PAUL;peintre : p.l.m. - paris;FRANCE;;35606
SAINT ANDRE;;;;14830
SAINT ANTOINE;;;;27502
SAINT AUBIN AUGUSTIN DE;;;;1080
SAINT PIERRE FRANÇOIS;Gray (haute-saône), 1944;;1944;11085
SAINTIN JULES EMILE;;;;8962
SALAUN PHILIPPE;Plonévez-du-faou, 1943;FRANCE;1943;13417
SALDER OLIVIER;;;;3880
SALINGARDES C;;;;17601
SALLINGER & CIE;;;;848
SALLUSTIEN F;;;;33764
SAMORE SAM;Chicago, 1960;ETATS-UNIS;1960;2305
SAMSON L;photographe et peintre, ancien élève de l'école des beaux arts (breveté s.g.d.g.).;;;8707
SANDER AUGUST;Herdof, 1876, cologne, 1964;REPUBLIQUE FEDERALE D'ALLEMAGNE;1876-1964;1835
SANEJOUAND JEAN MICHEL;Lyon, 1934;FRANCE;1934;3897
SANTI RAFFAELLO;;FRANCE ,ITALIE;;1089
SAP;;;;18858
SARDET DANIEL;;;;4075
SARENCO;Vobarno, 1945;ITALIE;1945;10583
SARKIS;Istanbul, 1938;FRANCE,TURQUIE;1938;1440
SARRABEZOLLES CHARLES;;;;24633
SARRAMON CHRISTIAN;Toulouse, 1942;FRANCE;1942;13507
SARRAZIN;;;;35608
SARRET;;;;15533
SARTONI DANILO;Ravenne (italie), 1954;;1954;11148
SASSE JORG;Bad salzuflen, 1962;ALLEMAGNE;1962;13777
SAUDEK JAN;Prague, 1935;REPUBLIQUE TCHEQUE;1935;1384
SAUNIER P;;;;16960
SAUR FRANÇOISE;Alger, 1949, femme;FRANCE;1949;2582
SAUVAGER LOUIS JULES;photographe. fontainebleau, grande rue, 135.;;135;8918
SAUVAIGO A;;;;16253
SAUVALLE A;;;;29333
SAUVANAUD & AUBIN;;;;8927
SAUVANAUD P;Photographe à paris;FRANCE;;891
SAUVANAUD PAUL;photographe du legs du teil;;;8976
SAVITRY EMILE;?, 1903, ?, 1967;FRANCE;1903-1967;8486
SAVOYE;;;;18077
SAVOYE PAUL;;;;18448
SCHAAR & DATHE;Éditeur à trèves;;;29138
SCHAFER RUDOLF;Herrenhof, 1952;ALLEMAGNE;1952;1412
SCHALL ROGER;Nancy, 1904, ?, 1989;FRANCE;1904-1989;11524
SCHARDT FRITZ VON;;;;26834
SCHARLOWSKY B;;;;14712
SCHAUER GUSTAV;Gustav schauer est né en 1826 à beeskow (brandebourg) et est mort à berlin;ALLEMAGNE;1826;895
SCHEFFER ARY;dordrecht, 1795, argenteuil, 1858;;1795-1858;24334
SCHEITLER LUCIEN;;;;17489
SCHERRER JEAN JACQUES;Lutterbach, 1855, paris, 1916, peintre de genre, élève de cabanel, de barrias et de cavelier. expose au salon à partir de 1877;FRANCE;1855-1916-1877;9121
SCHEYER;;;;17285
SCHINDLER JULIUS EDUARD;?, ?, 1873;;1873;2326
SCHLOSSAREK ARMAND;;;;24086
SCHMIDT STAUB & CIE;1899;;1899;16475
SCHMITT E;;;;19270
SCHNEIDER;;;;12401
SCHNEIDER FR;;;;3442
SCHOELLKOPF JEAN LOUIS;Colmar, 1946;FRANCE;1946;2312
SCHOLL OTHON;Haguenau, 1895, strasbourg, 1954;;1895-1954;3988
SCHONGAUER MARTIN;;;;1246
SCHRYVE A;;;;24640
SCHULER THEOPHILE;strasbourg, 1821, strasbourg, 1878;FRANCE,ALSACE;1821-1878;1350
SCHUSTER R,TASCHLER SIGNER,UHLENHUT EDUARD;;;;3970
SCHWANN L;Éditeur à düsseldorf;;;29209
SCHWEITZER EMILE;Strasbourg, 1837, strasbourg, 1903;FRANCE;1837-1903;2335
SCHWOB LUCY;;;;11860
SCINTEX;;;;19461
SCOTT & CIE;;;;927
SCOTT GEORGES BERTIN;;;;24645
SEARLE RONALD;cambridge, 1920, draguignan, 2011, hansi : colmar, 1873, colmar, 1951;;1920-2011-1873-1951;25190
SEASSAL ROGER;;;;24641
SEAWRIGHT PAUL;Belfast, 1965;IRLANDE;1965;1820
SEBAH PASCAL;Constantinople, 1823, constantinople, 1886;;1823-1886;3889
SECTION PHOTOGRAPHIQUE DE L'ARMEE;;;;24949
SEE GERSON;photographe de l'ecole impériale polytechnique et de l'armée. 7 bd de strasbourg, paris. début d'activité en 1861;;7-1861;8734
SEENER ERNESTO;villeneuve-sur-yonne, 1850, paris, 1932, prix de rome de sculpture en 1880;FRANCE;1850-1932-1880;9213
SEGL FRANZ;?, 1814, ?, 1880;;1814-1880;24081
SEGUIN & CIE;;;;20123
SEGUSFERA;;;;15441
SEIGNEURIE L;;;;12259
SELECTA;;;;18343
SELLA V;;;;15482
SELTIER JEROME;;;;35609
SEPT;;;;15716
SERAIN;;;;14446
SERANT GERARD;;;;14495
SERIERS;;;;17613
SERIERS M;;;;17624
SERMOYAULT;imprimeur à mâcon (1890-1968)#jean combier, photographe passionné, installe, à mâcon, en 1922, une imprimerie spécialisée dans la carte postale. devenue cim (combier imprimeur mâcon) en 1935, sa maison ne va cesser de progresser et conquérir la france et l'afrique du nord. en 1949, jean combier lance la photographie aérienne pour ' quadriller ' le territoire. a sa mort, en 1968, lson fils marc prendra la relève. après de nombreuses péripéties, son entreprise survit désormais au sein du groupe editor;;1890-1968-1922-1935-1949-1968;27950
SERRAZ G;;;;24680
SERRE J;;;;15290
SERVEL;;;;36649
SERVICE COMMERCIAL MONUMENTS HISTORIQUES;;;;36659
SERVIERES;;;;14347
SETTE LOUIS;;;;17214
SEVIN A & CIE;;;;14507
SEYRES ERNEST;;;;24611
SHERMAN CINDY;new jersey, 1954, femme, nationalité : américaine;;1954;12058
SHIRAOKA JUN;Niihama, 1944;JAPON;1944;1393
SHU CHONG LIU;;REPUBLIQUE POPULAIRE DE CHINE;;2752
SICARD JEAN MARIE;Bayonne (pyrénées-atlantiques), 1943;;1943;11182
SID;;;;27872
SIEBER S;Éditeur à vienne (autriche);;;29141
SIGLE DRAGON;;;;17382
SIGLE LION;;;;15845
SIGLE STOMI;;;;15893
SIGNORET;;;;15182
SILVE A;;;;15322
SILVY CAMILLE;Nogent-le-rotrou, 1834, france, 1910;FRANCE;1834-1910;897
SIMA MICHEL;Slonin, 1912, ?, 1987;;1912-1987;13128
SIMI AQUARELLE;;;;29698
SIMI BROMURE;Éditeur à paris;;;28159
SIMON CH;;;;20925
SIMON EMILE;;;;1352
SIMS EDOUARD;;;;35616
SINGER;;;;35617
SINNER PAUL;?, 1838, ?, 1925;;1838-1925;3355
SIP;;;;36644
SIRON A;;;;24773
SIROUY ACHILLE;;;;821
SKOGLUND SANDY;Boston, 1946, femme;ETATS-UNIS;1946;1817
SLUTER CLAUS;;;;20031
SMITH JOAN;;;;15803
SMITH LABORATOIRE PHOTOGRAPHIQUE;;;;11600
SMITH SETON;Newark, 1955, femme;ETATS-UNIS;1955;11848
SNEYD WILLIAM;;;;24146
SOCIETE ANONYME DES ATELIERS D'AVIATION LOUIS BREGUET;fondée en 1911.siège social à paris 16ème et usine à vélizy;;1911-16;23456
SOCIETE ANONYME DU MAS DE LA VILLE;;;;18311
SOCIETE D'OPTIQUE & DE PRECISION;;;;12653
SOCIETE DES EDITIONS MILITAIRES;;;;29337
SOCIETE EDITRICE DE CARTES ILLUSTREES;;;;26886
SOCIETE HISTORIQUE & ARCHEOLOGIQUE DE CHATEAU THIERRY;;;;12377
SOCIETE LUMIERE;;;;36650
SOCIETE PARISIENNE DE PHOTOTYPIE;;;;24731
SOCIETE PHILATELIQUE DE VILLENEUVE LES AVIGNON;;;;36507
SOFER;;;;16753
SOMMER;Photographe à naples;ITALIE;;899
SOMMER GIORGIO;Francfort-sur-le-main, 1834, naples, 1914;ALLEMAGNE;1834-1914;3422
SONNE CARL;Photographe à copenhague, connu en 1897;DANEMARK;1897;926
SORBE DIDIER;Arthez-de-béarn (pyrénées-atlantiques), 1954;;1954;11195
SORGATO;;;;14132
SORGATO ANTONIO;s. zaccaria campiello del vin, n° 4674, venezia;;4674;8839
SORLOT J;;;;17331
SOUCHERE;;;;17020
SOUCHON;;;;17254
SOUGEZ EMMANUEL;Bordeaux, 1889, paris, 1972;FRANCE;1889-1972;2760
SOUILLARD EDOUARD;arvillers, 1856, péronne, 1925-02-18, photographe, éditeur de cartes postales. sa production, considérable, contribua à la renommée de la ville de péronne. remarqué par le président du conseil jules méline en 1897 lors d'une cérémonie à péronne, il fut invité à accompagner l'homme politique lors d'un voyage officiel en russie en août de la même année.;;1856-1925-02-18-1897;12559
SOUILLARD MARCEL;péronne, 1889, péronne, 1972, photographe, éditeur de cartes postales, fils du photographe edouard souillard;;1889-1972;12543
SOULIE TONY;paris, 1955;;1955;12060
SOUMILLE;Editions soumille, a la havane, avignon;FRANCE;;35621
SOUSSAN PHILIPPE;;;;12061
SOUSSAN SYLVAIN;paris, 1959 ,#soussan p : bayonne, 1961;;1959-1961;12061
SOVEN;Éditeur à paris;;;27479
SPECIALE PERRAIN;;;;14654
SPITZ ANDRE;;;;32233
STAERCK;;;;19691
STAERCK FRERES;;;;24849
STAERCK M J;;;;16843
STAERCK SC;;;;14835
STANGEL & CO;;;;16846
STEBBING;;;;27848
STEIB;;;;3919
STEINER ANDRE;Scekersfehervar, 1901, paris, 1978;;1901-1978;13290
STEINLEN THEOPHILE ALEXANDRE;Né en 1859, mort en 1923;FRANCAISE;1859-1923;23594
STEINREICH RUTH;;;;13711
STELLA FRANÇOIS I;Né en 1563, mort en 1605;FRANCAISE;1563-1605;23592
STELLA PRESSE;;FRANCE;;581
STEPHANY H;;;;11754
STEPHEN;;;;24888
STERBAK JANA;Prague, 1955, femme;CANADA,REPUBLIQUE TCHEQUE;1955;11785
STERLIN G;Imprimeur à saint-just-en-chaussée;;;27975
STERNJAKOB MANFRED;Pirmasens, 1955;ALLEMAGNE;1955;1361
STEVIGNON GEORGES;Vosne-romanée, 1909, nuits-saint-georges, 2001;;1909-2001;24766
STEWART JOHN;?, 1814, ?, 1887 ,;FRANCE,ECOLE DE PAU;1814-1887;23433
STILLFRIED;;GRANDE-BRETAGNE;;1332
STILLFRIED RAIMUND VON;;;;3222
STOCKER W;;;;15800
STRAUCH MICHOU;Nice, 1942;;1942;35625
STRIBECK VICTOR;Strasbourg, 1806, strasbourg, 1869;;1806-1869;2289
STRONG C;;;;29808
STRUWE CARL;Bielefeld, 1898, ?, 1988;;1898-1988;1707
STUDIO CHEVOJON;1861, 1993;;1861-1993;26467
STUDIO GEO;8 place de stalingrad, 92, suresnes;;8-92;26388
STUDIO HARCOURT;;;;2751
STUDIO LUX;;;;17962
STUDIO MARLOT CHOPARD;duo de photographes et vidéastes français, qui travaille ensemble depuis 1996, marlot : paris, 1972, chopard-guillaumot : ?, 1974, femme;FRANCE;1996-1972-1974;12110
STUDIO PRIVAT;Studio photographique à chantilly;FRANCE;;574
STUYCK CLAUDIE;Femme;;;10582
SUBERCAZE L;;;;8450
SUDEK JOSEF;Kolin, 1896, prague, 1976;TCHECOSLOVAQUIE;1896-1976;1363
SUDRE JEAN PIERRE;Paris, 1921, aix-en-provence, 1997;FRANCE;1921-1997;13353
SUIN V;;;;27457
SUJOL;;;;17506
SULTRA RENE;toulouse (haute-garonne), 1955, barthelemy maria : toulouse (haute-garonne), 1960, femme;;1955-1960;11066
SUNAMI SOICHI;;;;11476
SUPRA;;;;19423
SUQUET JEAN;1928, 2007;;1928-2007;24550
SUSSE FRERES;;;;12622
SUZAINE PIERSON;;;;17271
SYLVESTRE;;;;24758
SYNDICAT D'INITIATIVE;;;;19270
SYNDICAT D'INITIATIVE DE L'AVEYRON;;;;17795
SZEKELY JOSEPH;?, 1838, ?, 1901;;1838-1901;24095
SZULC KRYZANOWSKI MICHEL;Oosterhout, 1949;PAYS-BAS;1949;13326
T B;;;;16184
T D;;;;14508
T E;;;;17673
T G;;;;17308
T M K;;;;24804
T R;Éditeur à soissons -laon;;;27012
T R DARNEB;Saïgon, 1951;;1951;2624
TAHARA KEIICHI;Kyoto, 1951;JAPON;1951;1410
TAILLEFER A;actif au xixe siècle;;;23451
TAIRRAZ;;;;15173
TALABOT J B;;;;17221
TALBOT WILLIAM HENRY FOX;né en 1800, mort en 1877, photographe;ANGLETERRE;1800-1877;13948
TALEC NATHALIE;Paris, 1960, femme;FRANCE;1960;10393
TAMME R;;;;11605
TANIERE MINA;Toulouse (haute-garonne), 1949, femme;;1949;11119
TAPIE J;;;;24633
TAPONIER;;;;23931
TARDY;;;;15247
TARDY A;;;;15184
TARIDE;;;;19402
TARNAISE POUX;;;;17719
TASSART;;;;14357
TASSART ROUXEL;Éditeur à soissons;;;27023
TAVELLE;;;;17812
TAVERNIER DE JONQUIERES;;;;29852
TAYLOR CHRISTOPHER;1958;;1958;35629
TEN BROEKE RUTGER;Arnhem (pays-bas), 1944;;1944;11153
TENIERS LE JEUNE;;;;18907
TENOT CHRISTOPHE;Nantes, 1954;FRANCE;1954;11814
TERRE RICARDO;?, 1928;;1928;3273
TERRIER A;;;;11646
TERRY FREDERICK CUSEMERO;;;;1038
TESSON MAURICE;;;;12242
TESTANIERE CHARLES;;;;15129
TEULER;;;;20910
TEULET;mention 'teulet-mosdier' (vers 1908). mention 'simili-charbon' (64 cartes), 'teulet fils' en 1901;;1908-64-1901;25889
TEULET MOSDIER;mention 'teulet-mosdier' (vers 1908). mention 'simili-charbon' (64 cartes), 'teulet fils' en 1901;;1908-64-1901;25881
TEULET PAUL;mention 'teulet-mosdier' (vers 1908). mention 'simili-charbon' (64 cartes), 'teulet fils' en 1901;;1908-64-1901;25846
THE INTERNATIONAL NEWS SERVICE;;;;25832
THEOJAC;;;;14851
THERON F;;;;17565
THEVENIN;;;;14701
THIBAUD J;"Imprimerie a. pinguet, avignon, collection ""alpin""";FRANCE;;35641
THIEBAULT;;;;24077
THIEBAUT L;;;;17478
THIEL AINE & CIE;;;;33084
THIERRY JACQUES ETIENNE;1750, 1832;;1750-1832;26964
THIL J;;;;12234
THILL ERN;;;;17269
THILL ERNEST;;;;24636
THION FRANÇOIS;;;;9584
THIRIAT A;;;;13583
THIRIAT A & BASUYAU H;;;;16509
THIRIAT A & CIE;;;;17680
THOMAS;;;;15406
THOMAS GABRIEL JULES;;;;805
THOMAS MICHEL;;;;13768
THOMEL;;;;16486
THORMANN OTMAR;Graz, 1944;AUTRICHE;1944;1399
THURNAUER AGNES;Paris, 1962, femme;FRANCE;1962;9896
THURSTON THOMPSON C;;GRANDE-BRETAGNE;;927
TINGAUD J M;;;;25058
TIRE PAR RAOUL VARIN;;;;33189
TISSERAND H;;;;8540
TORRENT;;;;17496
TOSANI PATRICK;Boissy-l'aillerie, 1954;FRANCE;1954;1425
TOURNACHON;;;;35582
TOURNACHON  FELIX;;;;35582
TOURNACHON ALBAN ADRIEN;né en 1825, mort en 1903, peintre et photographe. portraitiste. frère de félix nadar avec lequel il collabore. il signe : nadar jne;FRANCE;1825-1903;13943
TOURNACHON FELIX GASPARD;;;;34946
TOURNACHON GASPARD FELIX;;;;2152
TOURNASSOUD JEAN BAPTISTE;;;;13626
TOURNIER P;;;;17678
TOURRETTE;;;;17060
TOURTIN EMILE;actif de 1873 à 1899;;1873-1899;23871
TOURTIN JOSEPH MARIE AINE;créateur de portrait, rembrandt, carte. 32, rue louis-le-grand, paris. ne pas confondre avec la maison emile tourtin;;32;8843
TRANCHANT SUZANNE;Paris, 1861, chauvigny, 1942, femme;;1861-1942;30629
TRANTOUL ADOLPHE;;;;8767
TRANTOUL AMEDEE;;;;8769
TRANTOUL PERE ET FILS;photographes. 15 rue louis napoléon, toulouse;;15;8767
TREBLE CHARLES FREDERIC;Charles frederick treble est né en 1857 at coventry. il devint photographe, et possédait plusieurs studios à londres, à norwich et great yarmouth;;1857;14212
TREMAUX PIERRE;;;;25500
TRINQUART ANTOINE RENE;19e siècle, photographe, actif de 1858 à 1885;FRANCE;19-1858-1885;26037
TRIVIER P;;;;25000
TROCKEL ROSEMARIE;Schwerte, 1952, femme;ALLEMAGNE;1952;11866
TROUCHE & BARYELON;;;;18260
TROUCHE E;;;;18319
TROUILLET R;;;;15165
TSCHAEGLE APPERT PAUL;;;;15693
TUBIANA SYLVIE;?, 1959, ?, ?, femme, nationalité : française;FRANCE;1959;12122
TUCK RAPHAEL & FILS LTD;;;;15878
TULHUIT;;;;23458
TURA LAETITIA;Née en 1978, artiste femme, cinéaste et photographe;;1978;35642
TURLANT J;;;;30020
TURNLEY DAVID CARL;fort wayne, 1955, ?, ?, nationalité : américaine;ETATS-UNIS;1955;8498
UBAC RAOUL;Cologne (empire fédéral allemand), 1910, dieudonné (oise), 1985;;1910-1985;11134
UBACH RUDOLF GUSTAV MARIA ERNST;;;;11134
UNGERER JEAN THOMAS;;;;13858
UNGERER TOMI;Strasbourg, 1931, cork en irlande, 2019-02-09;FRANCE;1931-2019-02-09;13848
UNGLEE;Nice (alpes-maritimes), 1949;;1949;11174
UNION PHOTOTYPIE PARISIENNE;;;;14321
UNION PHOTOTYPIQUE PARISIENNE;;;;24689
UNIS FRANCE;;;;14536
UTSUMI HARUNO;;;;13333
V B;;;;19400
V D C;;;;14681
V D F;;;;15702
V P;;;;11689
V P N;;;;18179
V P PARIS;;;;14852
VAAR YVONNE;? (canada), ?, femme;;;11164
VACQUERIE AUGUSTE;Villequier, 1819-11-19, paris, 1895-02-19;;1819-11-19-1895-02-19;32956
VADON;;;;17822
VAILHEN BERNARD XAVIER;Nantes, 1952;FRANCE;1952;11822
VAILLANT A;Actif de 1902 à 1904;;1902-1904;25855
VAISSIE AD;;;;17738
VALADE AURORE;villeneuve-sur-lot, 1981, femme;;1981;35650
VALADIER MASCETTY;;;;17118
VALENTIN;;;;18173
VALERY;;;;2230
VALETTE JULES LUCIEN FERDINAND;photographe. 39, rue de seine, paris;;39;8722
VALLAT R;Edition r. vallat, phototypie artistique de l'est, besançon;FRANCE;;35651
VALLE P;;;;11775
VALLET PIERRE;lyon, 1953, ?, ?, nationalité : française;FRANCE;1953;8504
VALLETO;?, ?, ?, ?;;;12758
VALLETON MLLE;;;;17064
VALLHONRAT JAVIER;Madrid (espagne), 1953;;1953;11155
VALLOIS E;;;;12158
VALS PIERRE;?, 1909, ?, 2003;;1909-2003;2761
VAN DE VELDE ADRIEN;?, 1636, ?, 1672, ad.braun & cie;PAYS-BAS,FRANCE;1636-1672;35688
VAN DER STRICHT COLETTE;Gand, 1949, femme;BELGIQUE;1949;13322
VAN DYCK ANTON;;;;33083
VAN GOGH;;;;18263
VAN OTTEREN JULIET;Détroit, 1947, femme;ETATS-UNIS;1947;35657
VAN URKEL;;;;16924
VAN VUGHT J;;;;15282
VANESCH JEAN LOUIS;Liège (belgique), 1950;;1950;11160
VANLERBERGHE G;;;;24623
VANLERBERGHE VIOLETTE;;;;25004
VAQUELIN;;;;14771
VARADY A;;;;2877
VARENNE J;;;;24045
VARREAU & DUMEE;;;;18416
VARRY;;;;14496
VASSE;;;;11670
VASSELLIER;;;;19518
VAUGELADE;Photographe à compiègne;;;27024
VAUTHIER CONSTANT;Saint-dié, 1819, ?, 1862;FRANCE;1819-1862;2584
VAUVRAY HIPPOLYTE PIERRE;Actif entre 1853 et 1887, adresse 48 rue vivienne à paris puis 159 rue montmartre à melun puis 13 avenue thiers à melun, expose à la s.f.p. en 1864 et 1870, expose à l'exposition universelle en 1867;FRANCE;1853-1887-48-159-13-1864-1870-1867;26266
VAUZELLE JEAN LUBIN;Né en 1776, éditeurs à soissons;FRANCE;1776;29851
VAVRA AFIAP JAROSLAV;;;;13337
VED;;;;17268
VEDRINES;;;;27089
VEILHAN XAVIER;Lyon, 1963;FRANCE;1963;1824
VELOX;;;;28261
VELTEN J;;;;16441
VENANT E;Portraitiste et paysagiste;;;8444
VENOT LOUIS;;;;8569
VERAZA LUIS;?, ?, ?, ?;;;12744
VERDOT VITAL PLACIDE ETIENNE;Châteauroux (indre), 1827, châteauroux (indre), 1889;FRANCE;1827-1889;35658
VEREIN FUR BRAUCHTUMSPFLEGE;;;;33899
VEREZ GEORGES;;;;24632
VERGER LEOPOLD & CIE;;;;25823
VERGER PIERRE;Paris, 1902, salvador de bahia, 1996;FRANCE;1902-1996;35662
VERGNOL ANDRE;Photographe et éditeur à soissons;;;27013
VERGNOL PERE & FILS;Photographe à soissons;;;28578
VERILHAC E;;;;17068
VERITE AUGUSTE LUCIEN;;;;20896
VERMARE ANDRE;;;;24626
VERNET CARLE;;;;1126
VERNET HORACE;Éditeurs léon & lévy, de 1901 à 1932;;1901-1932;24967
VESSAUD LOUIS;;;;17020
VETTER JEAN HEGESIPPE;;;;8975
VEYNE CERAN;;;;15445
VEYNES;;;;15440
VEYSSIERE A;;;;19452
VIAL;;;;15141
VIAL & FILS;;;;15208
VIALATTE F;;;;13666
VIALE L'HOTELLIER ET CIE;;;;36664
VIALLAT CLAUDE;Nîmes, 1936;FRANCE;1936;10594
VICAT BLANC FRANÇOISE;Femme;;;11163
VIEL LOUIS;Rieux (haute-garonne), 1939;;1939;11091
VIGEE LE BRUN ELISABETH LOUISE;;;;1084
VIGNAL;;;;17893
VILAIN E;;;;14231
VILLAND VERNU;;;;13647
VILLARD;;;;9513
VILLEMEUR DELOUME SIMONE;Toulouse (haute-garonne), 1925, femme;;1925;11111
VILLERET FRANÇOIS ETIENNE;;;;19587
VILLERS ANDRE;Beaucourt, 1930;FRANCE;1930;10051
VILLETTE EUGENE;photographe : 40, rue des st pères, paris. expo universelle : londres (1862), paris (1867), le havre (1868).;;40-1862-1867-1868;8728
VILLETTE F;;FRANCE;;35689
VILTART;;FRANCE;;12537
VINCENT E;;;;14735
VINCENT NIENHUIS SONJA;Amsterdam, 1928, femme;FRANCE;1928;13772
VINCI LEONARD DE;vinci, 1452, amboise, 1519, nationalité : italienne;ITALIE;1452-1519;35681
VINMER ALEXIS;bruxelles, 1817, saint-quentin, 1908-12-07#nacivet : imprimeur à paris;FRANCE;1817-1908-12-07;12475
VIOLIER;;;;14293
VIRE ET FILS;;;;36672
VIRE J FILS;J.vire fils, avignon;FRANCE;;35682
VIROLET G;;;;14748
VISE PARIS;;;;12477
VISMARA F;;;;24129
VITTE EMMANUEL;;;;15545
VIVAREZ R;;;;18229
VIVIEN FILS;;;;35684
VIVOT;photographe. 4 bd de beauvais, amiens.;;4;8729
VIZIOZ O;;;;15573
VIZZAVONA;paris, 1871, ?, 1954;;1871-1954;8705
VLADIMIR;;;;15358
VOEGELS KARL;;;;29212
VOGT VICTOR;;;;35685
VOIRM;;;;14501
VOISIN BERNARD;;FRANCE;;11838
VOLLAIRE A & CIE;;;;15522
VOLLAIRE P;;;;15450
VOLTAIRE;;;;18971
VOLZ WOLFGANG;?, 1948;;1948;13177
VON CONTA BEATRIX;?, 1949, femme;;1949;12063
VRAIT DUPIN;;;;35686
VRAY;;;;24674
