Auteur;P1;Ecole_pays_1;P_Dates;Id
VICENTI JEAN;corse, ?, ?, 1834#rollin : rollin. paris, successeur de domanche. rue de la corderie, 1840-1850. rue de bretagne, 1860-1870. ou bien rollin, paris, rue des champs-charonne;;1834-1840-1850-1860-1870;6793
VICTORS LOUWIJS;fabrique de la double burette;;;7072
VIEILLARD JULES & CIE;Faience fine - bordeaux - jules vieillard et cie;FRANCE;;6683
VIENOT LOUIS;reçu maître à beaune cité en 1758, nationalité : française;FRANCE;1758;1589
VILLON;;;;6775
VILLON ALBERT;envermeu, 17 octobre 1847, thièdeville, 6 novembre 1926, nationalité : française;;17-1847-6-1926;6788
VILLON DESSIAUX;;;;6798
VOLKSTEDT;Volkstedt est un village de thuringe, connu pour sa manufacture de porcelaine, qui a été uni à la ville de rudolstadt en 1921;;1921;6963
VOUET SIMON;;;;900
VOYSEY CHARLES FRANCIS ANNESLEY;;;;2849
WAGNER PERE & FILS;;;;7616
WALDNER CHRISTOPHE;2e moitié 18e siècle et 1er quart 19e siècle, actif à colmar;;2-18-1-19;256
WALLIER;;;;3702
WALLPAPER MANUFACTURERS LIMITED;créé en grande-bretagne en 1899, en 1965, la manufacture devient reed decorative products ltd;GRANDE-BRETAGNE;1899-1965;8855
WALTER AMALRIC;sèvres, 1870, lury-sur-athon, 1959#berge : diarville, 1870, nancy, 1937, nationalité : française;FRANCE,LORRAINE;1870-1959-1870-1937;5423
WASA GUSTAVE;;;;8856
WATKINS WILD HARRY;;;;7508
WATRINELLE ANTOINE GUSTAVE;verdun, 1818, ouistreham, 1913, nationalité : française;FRANCE;1818-1913;8857
WEHRLEN LEONARD;;;;251
WICAR JEAN BAPTISTE JOSEPH;lille, 1762, rome, 1834;FRANCE;1762-1834;5821
WINTER;strasbourg, 1805, strasbourg, 1860;;1805-1860;8858
WINTERHALTER FRANZ XAVIER;;;;8620
WYLIE & LOCHHEAD;basée à glasgow, - origine 1829, association de robert wylie et william lochhead. cette entreprise oeuvre au départ dans divers secteurs des arts de l'ameublement mais celui du papier peint devint rapidement l'un des plus importants de son activité en commençant  par la revente. - 1854 début d'une production propre à la planche - 1857, elle commence l'édition de ses propres papiers d'impression mécanique, dont l'exécution était sous-traitée à darwen par le fabricant william snape. l'année suivante cependant, les locaux de wylie & lochhead furent ravagés par un incendie, détruisant notamment les planches d'impression ainsi que la collection 1858, - construction d'une usine à whiteinch, non loin de glasgow, dans laquelle, à partir de 1862, les papiers peints étaient produits aussi bien à la planche qu'au cylindre. equipée à cette date de deux machines d'impression mécanique, la fabrique en comportait vingt-trois dès la fin des années 1870. - elle acquit une grande réputation pour des sanitaries de grande qualité, certains imitant notamment les effets du pochoir. - wylie & lochhead a fait preuve d'une volonté artistique. des motifs furent acquis auprès de christopher dresser, au moins un dès les années 1860, d'autres par la suite, aux alentours des années 1880 ce fut auprès de george haité. dans les années 1890, embrassant la mode des dessins plus exacerbés, furent imprimés des modèles de charles voysey ou issus du silver studio. de même, au tournant des xixe et xxe siècles, les compositions créées par arthur gwatkin, alors dessinateur en chef des ateliers de la firme, procédaient largement de ces mouvances. - en 1905, alors qu'elle avait été incorporée quelques années plus tôt à la wallpaper manufacturers limited, l'usine de whiteinch ferma ses portes et l'activité de wylie & lochead fut transférée à darwen. [source : cerman 2009];GRANDE-BRETAGNE;1829-1854-1857-1858-1862-1870-1860-1880-1890-1905-2009;8859
ZIX BENJAMIN;;;;8088
ZULOAGA EUSEBIO;madrid, 1808, bilbao, 1898, nationalité : espagnole;ESPAGNE;1808-1898;4544
